tanggal,NAV,AUM,currency
2008-07-31,947.83,NA,IDR
2008-08-07,NA,52620.0,IDR
2008-08-12,824.28,NA,IDR
2008-08-20,NA,49440.0,IDR
2008-08-25,860.26,NA,IDR
2008-09-02,NA,51040.0,IDR
2008-09-08,799.11,NA,IDR
2008-09-15,NA,41370.0,IDR
2008-09-22,739.23,NA,IDR
2008-09-29,NA,42220.0,IDR
2008-10-06,620.07,NA,IDR
2008-10-13,NA,34050.0,IDR
2008-10-16,551.87,NA,IDR
2008-10-24,NA,29900.0,IDR
2008-10-29,414.71,NA,IDR
2008-11-06,NA,31840.0,IDR
2008-11-11,521.75,NA,IDR
2008-11-19,NA,30360.0,IDR
2008-11-25,483.97,NA,IDR
2008-12-02,NA,29250.0,IDR
2008-12-09,505.84,NA,IDR
2008-12-15,NA,33290.0,IDR
2008-12-22,543.99,NA,IDR
2008-12-30,NA,30300.0,IDR
2009-01-06,591.88,NA,IDR
2009-01-12,NA,31450.0,IDR
2009-01-16,532.98,NA,IDR
2009-01-23,NA,28587.3,IDR
2009-01-29,515.0,NA,IDR
2009-02-11,549.78,NA,IDR
2009-02-24,533.03,NA,IDR
2009-02-27,NA,29850.0,IDR
2009-03-10,530.84,NA,IDR
2009-03-23,544.36,NA,IDR
2009-03-31,NA,29720.0,IDR
2009-04-06,596.44,NA,IDR
2009-04-20,724.65,NA,IDR
2009-04-30,NA,35940.0,IDR
2009-05-01,739.76,NA,IDR
2009-05-14,859.14,NA,IDR
2009-05-27,901.64,NA,IDR
2009-05-29,NA,46050.0,IDR
2009-06-09,1040.39,NA,IDR
2009-06-22,951.2,NA,IDR
2009-06-30,NA,49870.0,IDR
2009-07-06,959.64,NA,IDR
2009-07-21,1027.38,NA,IDR
2009-07-31,NA,51750.0,IDR
2009-08-03,1158.19,NA,IDR
2009-08-14,1209.35,NA,IDR
2009-08-27,1153.82,NA,IDR
2009-08-31,NA,47476.9,IDR
2009-09-09,1153.38,NA,IDR
2009-09-24,1187.43,NA,IDR
2009-09-30,NA,50700.0,IDR
2009-10-05,1186.39,NA,IDR
2009-10-19,1222.36,NA,IDR
2009-10-30,NA,50079.0,IDR
2009-11-02,1129.73,NA,IDR
2009-11-16,1181.73,NA,IDR
2009-11-30,1151.47,50950.0,IDR
2009-12-10,1189.82,NA,IDR
2009-12-23,1185.77,NA,IDR
2009-12-30,NA,52760.0,IDR
2010-01-05,1245.95,NA,IDR
2010-01-18,1272.29,NA,IDR
2010-01-29,NA,47000.0,IDR
2010-02-01,1228.08,NA,IDR
2010-02-15,1199.91,NA,IDR
2010-02-25,NA,46910.0,IDR
2010-03-01,1213.92,NA,IDR
2010-03-12,1250.97,NA,IDR
2010-03-25,1294.72,NA,IDR
2010-03-31,NA,47800.0,IDR
2010-04-07,1349.83,NA,IDR
2010-04-20,1353.38,NA,IDR
2010-04-30,NA,45000.0,IDR
2010-05-03,1369.46,NA,IDR
2010-05-17,1282.08,NA,IDR
2010-05-31,1263.89,40180.0,IDR
2010-06-11,1263.89,NA,IDR
2010-06-24,1318.84,NA,IDR
2010-06-30,NA,41460.0,IDR
2010-07-08,1319.47,NA,IDR
2010-07-21,1346.85,NA,IDR
2010-07-30,NA,43140.0,IDR
2010-08-03,1335.83,NA,IDR
2010-08-16,1344.89,NA,IDR
2010-08-30,1362.88,NA,IDR
2010-08-31,NA,44020.0,IDR
2010-09-15,1448.48,NA,IDR
2010-09-24,1451.83,NA,IDR
2010-09-30,NA,48490.0,IDR
2010-10-07,1519.75,NA,IDR
2010-10-20,1499.73,NA,IDR
2010-10-29,NA,42870.0,IDR
2010-11-03,1470.84,NA,IDR
2010-11-16,1508.61,NA,IDR
2010-11-29,1485.02,NA,IDR
2010-11-30,NA,40770.0,IDR
2010-12-13,1499.94,NA,IDR
2010-12-27,1477.96,NA,IDR
2010-12-30,NA,41450.0,IDR
2011-01-07,1480.14,NA,IDR
2011-01-20,1399.15,NA,IDR
2011-01-31,NA,37220.0,IDR
2011-02-02,1408.28,NA,IDR
2011-02-16,1383.55,NA,IDR
2011-02-28,NA,39470.0,IDR
2011-03-01,1414.37,NA,IDR
2011-03-14,1418.47,NA,IDR
2011-03-28,1433.02,NA,IDR
2011-03-31,NA,49000.0,IDR
2011-04-11,1483.23,NA,IDR
2011-04-25,1478.82,NA,IDR
2011-04-29,NA,58450.0,IDR
2011-05-05,1481.05,NA,IDR
2011-05-18,1467.12,NA,IDR
2011-05-31,1478.94,55170.0,IDR
2011-06-13,1439.13,NA,IDR
2011-06-27,1464.97,NA,IDR
2011-06-30,NA,55660.0,IDR
2011-07-11,1520.65,NA,IDR
2011-07-25,1558.84,NA,IDR
2011-07-27,NA,1589.51,IDR
2011-08-02,NA,1565.4,IDR
2011-08-05,1470.39,NA,IDR
2011-08-15,NA,1487.21,IDR
2011-08-18,1499.78,NA,IDR
2011-09-05,1426.34,1426.34,IDR
2011-09-12,NA,1443.75,IDR
2011-09-13,1431.48,NA,IDR
2011-09-23,NA,1277.57,IDR
2011-09-26,1233.9,NA,IDR
2011-10-06,NA,1292.26,IDR
2011-10-10,1281.96,NA,IDR
2011-10-19,NA,1390.3,IDR
2011-10-24,1392.24,NA,IDR
2011-11-01,NA,1390.06,IDR
2011-11-07,1416.01,NA,IDR
2011-11-14,NA,1440.87,IDR
2011-11-18,1419.5,NA,IDR
